Lat,Lon
40.7249,-74.0046
40.7857,-73.9783
40.7494,-73.9735
40.7598,-73.9872
40.6457,-73.7768
40.7484,-73.9904
40.7582,-73.982
40.7434,-74
40.7373,-73.9988
40.736,-74.0035
40.7182,-74.0058
40.7828,-73.9736
40.7566,-73.9879
40.7251,-73.9781
40.7386,-73.9976
40.7702,-73.9536
40.7494,-73.9807
40.7334,-74.0053
40.7656,-73.9529
40.749,-73.9801
40.7032,-73.985
40.7472,-73.9854
40.7885,-73.9765
40.749,-73.9806
40.7446,-73.9568
40.7457,-74.0014
40.7445,-73.9753
40.7478,-73.9715
40.7504,-73.9768
40.6722,-73.9643
40.7578,-73.9675
40.7584,-73.9673
40.774,-73.8724
40.763,-73.9855
40.7369,-74.0035
40.7756,-73.9626
40.7683,-73.8625
40.7328,-73.9882
40.7559,-73.9918
40.7761,-73.9445
40.6104,-73.9702
40.7784,-73.9886
40.7277,-73.9893
40.7276,-73.9835
40.7504,-73.9778
40.6978,-73.9081
40.7592,-73.961
40.735,-73.975
40.782,-73.9755
40.7254,-74.0076
40.7592,-73.9958
40.7367,-73.9801
40.7402,-73.9855
40.7745,-73.9593
40.7604,-73.9912
40.7591,-73.9862
40.7246,-73.9917
40.6894,-74.0006
40.6861,-73.9739
40.7853,-73.9775
40.7663,-73.9185
40.7249,-73.9849
40.736,-73.9936
40.7308,-73.9549
40.7639,-73.974
40.7362,-73.992
40.7224,-73.9832
40.7229,-74.0105
40.6645,-73.9956
40.761,-73.9839
40.7513,-74.0029
40.7106,-73.9668
40.7507,-73.9945
40.7827,-73.9557
40.7461,-73.9799
40.7231,-73.9438
40.741,-73.998
40.7538,-73.9781
40.7831,-73.9524
40.6032,-73.9707
40.7799,-73.9532
40.7685,-73.9576
40.7446,-73.9916
40.7806,-73.9561
40.7375,-74.0058
40.742,-73.9972
40.7219,-74.0073
40.6431,-73.9609
40.7657,-73.9826
40.7646,-73.9689
40.7482,-73.989
40.7234,-73.9831
40.7832,-73.9583
40.6795,-73.9954
40.7753,-73.9477
40.7626,-73.9651
40.8714,-74.0049
40.6916,-73.9301
40.7543,-73.9394
40.7441,-73.9836
40.7219,-74.0041
40.7253,-73.9877
40.7183,-73.9988
40.7657,-73.9632
40.7682,-73.9907
40.7682,-73.9907
40.7854,-73.9768
40.68,-73.9993
40.7755,-73.9854
40.7226,-73.983
40.7656,-73.9822
40.7165,-73.991
40.7772,-73.9462
40.7755,-73.9522
40.7577,-73.9656
40.7188,-74.0108
40.7626,-73.9611
40.7693,-73.9594
40.7857,-73.9763
40.7702,-73.9804
40.7225,-74.0097
40.7476,-74.002
40.7483,-73.9765
40.7441,-73.9912
40.7599,-73.9915
40.7463,-73.9842
40.7191,-74.005
40.6885,-73.9629
40.7259,-73.9964
40.7164,-73.9912
40.702,-73.9898
40.7017,-73.9441
40.7628,-73.995
40.7505,-73.991
40.7426,-73.996
40.7749,-73.9597
40.7548,-73.9737
40.7748,-73.9785
40.7469,-73.9857
40.74,-73.98
40.7873,-73.9719
40.7124,-74.0098
40.6456,-73.7766
40.7828,-73.9554
40.7642,-73.9945
40.7327,-73.996
40.7589,-73.9858
40.7463,-74.0049
40.7227,-73.983
40.729,-73.9992
40.7627,-74.0358
40.7754,-73.9803
40.7617,-73.9828
40.7504,-73.9395
40.7633,-73.9738
40.7204,-73.8678
40.7484,-73.9744
40.7567,-73.9983
40.7433,-73.9978
40.7436,-73.9881
40.7821,-73.9785
40.7752,-73.9594
40.7915,-73.9647
40.6459,-73.7768
40.7202,-74.0072
40.7741,-73.8724
40.7247,-73.9919
40.7919,-73.9682
40.7177,-73.9604
40.7197,-73.9948
40.7763,-73.9803
40.7573,-73.9937
40.7625,-73.9693
40.7223,-73.9871
40.759,-73.989
40.7614,-73.9999
40.7859,-73.7257
40.7365,-73.9851
40.7668,-73.984
40.688,-74.1811
40.708,-73.9399
40.722,-74.0082
40.7716,-73.9509
40.7648,-73.9805
40.7475,-74.0016
40.7639,-73.9939
40.7137,-73.9794
40.7395,-74.0041
40.7647,-73.9902
40.6121,-73.949
40.7821,-73.9761
40.772,-73.962
40.7702,-73.9574
40.733,-74.0038
40.7443,-73.9802
40.7498,-73.9822
40.7871,-73.9682
40.7276,-73.9935
40.7765,-73.9806
40.7444,-73.9865
40.7854,-73.9801
40.7271,-74.0057
40.7603,-73.9745
40.7487,-73.9812
40.7874,-73.9741
40.7271,-73.9438
40.7421,-73.9967
40.7184,-74.0109
40.7762,-73.9763
40.6349,-74.0244
40.7701,-73.9544
40.761,-73.9988
40.7457,-73.9908
40.7264,-74.0091
40.7155,-73.9907
40.7759,-73.9562
40.695,-73.9831
40.7005,-73.815
40.7389,-73.9963
40.7525,-73.9736
40.7387,-74.0058
40.7717,-73.9512
40.7501,-73.9743
40.7226,-74.0105
40.6852,-73.9671
40.7311,-73.953
40.735,-73.9974
40.736,-74.0035
40.7203,-73.9572
40.7189,-73.821
40.7498,-74.0064
40.7093,-74.0135
40.7203,-73.9845
40.7143,-73.988
40.7216,-74.0111
40.7672,-73.9683
40.7433,-73.9847
40.7681,-73.9667
40.7396,-74.0276
40.7818,-73.9756
40.7335,-74.008
40.7651,-73.9615
40.7339,-73.9866
40.7735,-73.9459
40.7389,-74.0055
40.7382,-73.9949
40.7742,-73.9484
40.6826,-73.9963
40.7609,-73.9149
40.6652,-73.9904
40.6621,-73.9854
40.759,-73.9943
40.75,-73.9728
40.7407,-74.0049
40.7795,-73.9594
40.7245,-73.9975
40.7168,-74.0121
40.7816,-73.9522
40.73,-73.994
40.7431,-73.9927
40.7665,-73.9651
40.7606,-73.9716
40.7268,-73.9779
40.7182,-74.0066
40.7249,-73.9808
40.6102,-73.9711
40.7349,-73.98
40.7607,-73.9861
40.7684,-73.9847
40.7811,-73.9814
40.8111,-73.9615
40.73,-73.9866
40.7495,-73.9798
40.7408,-74.0076
40.7634,-73.9807
40.7241,-73.9826
40.7243,-74
40.7355,-74.0093
40.7484,-73.9933
40.6919,-73.9844
40.7285,-73.9571
40.7111,-74.0055
40.7387,-74.0082
40.7183,-73.7956
40.7577,-73.9821
40.7419,-74.0047
40.756,-73.9836
40.7793,-73.9538
40.7172,-73.9951
40.7386,-73.9824
40.715,-73.8851
40.7374,-73.9874
40.7344,-73.9835
40.7035,-73.836
40.8139,-73.9463
40.7469,-73.9928
40.7282,-74.0345
40.8431,-73.9181
40.7557,-73.9874
40.7238,-73.9781
40.7711,-73.9493
40.7881,-73.9721
40.7242,-74.0092
40.7373,-74.0051
40.7624,-73.972
40.7486,-73.9852
40.7419,-74.0039
40.7926,-73.9728
40.6933,-73.9889
40.7512,-73.9831
40.7466,-73.9955
40.7686,-73.958
40.7843,-73.9541
40.6847,-73.9245
40.7426,-74.007
40.777,-73.9778
40.7286,-73.9957
40.704,-73.9207
40.7638,-73.9859
40.7609,-73.9856
40.7619,-73.9865
40.7475,-73.9849
40.7929,-73.9696
40.7369,-73.9739
40.7685,-73.8626
40.7213,-73.9968
40.7693,-73.9829
40.7742,-73.9541
40.7575,-73.9859
40.7271,-73.9798
40.7512,-73.9352
40.6856,-73.9642
40.739,-73.9986
40.7898,-73.9761
40.7673,-73.9625
40.7827,-73.975
40.7857,-73.957
40.7074,-74.0024
40.7602,-73.9651
40.7485,-73.9768
40.7235,-73.9949
40.7484,-73.9888
40.7789,-73.951
40.7449,-73.9869
40.7875,-73.9771
40.7578,-73.9617
40.7793,-73.9776
40.7603,-73.9715
40.7534,-73.9679
40.6915,-73.9455
40.7656,-73.9627
40.7456,-74.0032
40.7568,-73.985
40.7382,-74.0025
40.6435,-73.9686
40.7195,-73.9977
40.7773,-73.9584
40.7197,-74.0102
40.7502,-73.9941
40.7368,-73.9819
40.6891,-73.9579
40.7433,-73.9859
40.7199,-73.9847
40.7798,-73.9502
40.6914,-73.9844
40.7392,-73.98
40.7266,-73.9995
40.7079,-74.0553
40.7109,-74.0057
40.7223,-73.9917
40.7377,-74.0089
40.7528,-73.9968
40.7452,-73.9948
40.7413,-73.9963
40.7637,-73.9691
40.7569,-73.9929
40.7685,-73.9695
40.719,-73.9641
40.7362,-74.0043
40.6939,-73.9995
40.7627,-73.9712
40.7257,-74.0098
40.7685,-73.9555
40.7455,-73.9869
40.7421,-74.0042
40.7602,-73.9672
40.7191,-74.0103
40.7676,-73.9807
40.7311,-73.9912
40.6326,-74.0296
40.7733,-73.947
40.7151,-74.002
40.6952,-73.9644
40.7245,-73.9912
40.7915,-73.9648
40.7306,-74.009
40.731,-73.9786
40.7779,-73.9459
40.7562,-73.9944
40.8072,-73.9521
40.7772,-73.9776
40.7521,-73.9877
40.7457,-73.9938
40.7719,-73.9616
40.7306,-73.9803
40.7806,-73.9523
40.7646,-73.9665
40.709,-74.0025
40.7333,-73.99
40.7589,-73.9858
40.7623,-73.9873
40.7167,-74.0148
40.7612,-73.9974
40.7258,-73.9965
40.7746,-73.984
40.7143,-74.0026
40.7751,-73.9768
40.6775,-73.9811
40.7305,-74.0076
40.7696,-73.9809
40.8048,-73.9484
40.7278,-74.0043
40.7771,-73.9579
40.7637,-73.9828
40.7059,-73.9218
40.7791,-73.9579
40.7661,-73.9519
40.7535,-73.9927
40.7658,-73.963
40.7739,-73.9888
40.7684,-73.9574
40.7498,-73.9838
40.7381,-74.0032
40.7692,-73.957
40.6457,-73.98
40.7472,-73.9857
40.7424,-73.9818
40.7403,-73.9886
40.6945,-73.9652
40.7751,-73.9612
40.7704,-73.9575
40.723,-73.9949
40.7084,-74.0095
40.759,-73.9884
40.7163,-74.0108
40.7558,-73.9758
40.7579,-73.9781
40.7833,-73.9587
40.7604,-73.9758
40.7637,-73.97
40.7266,-73.8598
40.7627,-73.9721
40.7275,-73.9824
40.7334,-73.9899
40.7243,-73.9511
40.6964,-73.9925
40.715,-74.0129
40.7407,-74.0076
40.7561,-73.9912
40.7264,-74.009
40.7709,-73.9917
40.6933,-73.9959
40.7643,-73.9584
40.7699,-73.9588
40.7325,-73.9523
40.7317,-73.9932
40.759,-73.9937
40.8854,-73.906
40.7074,-74.0088
40.7222,-74.0019
40.7564,-73.9885
40.6294,-74.0024
40.7368,-73.632
40.7588,-73.9894
40.7222,-73.9498
40.7127,-73.963
40.7105,-73.9657
40.7207,-73.9843
40.7156,-73.9602
40.7267,-73.9802
40.7198,-73.9873
40.731,-74.0055
40.7258,-74.0092
40.7397,-73.9812
40.7793,-73.9882
40.734,-73.9775
40.7876,-73.9751
40.7476,-74.0018
40.723,-73.993
40.7745,-73.9639
40.715,-73.9926
40.7545,-74.001
40.7333,-73.9998
40.7176,-73.9634
40.7046,-74.0072
40.758,-73.9892
40.7658,-73.9835
40.7624,-73.9787
40.7716,-73.9609
40.8176,-74.3028
40.7373,-73.9794
40.7625,-73.9822
40.7317,-74.0056
40.7591,-73.9944
40.7323,-73.958
40.7414,-74.005
40.7204,-73.9571
40.7655,-73.9759
40.691,-73.9538
40.8232,-73.9545
40.7304,-73.9937
40.7438,-73.988
40.6786,-74.0021
40.7892,-73.9787
40.7341,-73.9971
40.7591,-73.996
40.7795,-73.9535
40.7808,-73.9814
40.759,-73.9943
40.7404,-73.9817
40.7363,-73.9981
40.7449,-74.0052
40.7862,-73.9558
40.8823,-73.9209
40.7492,-73.9779
40.7858,-73.953
40.7715,-73.9506
40.7258,-73.9965
40.6449,-73.7822
40.7444,-73.9749
40.7591,-73.9937
40.7736,-73.9636
40.7473,-73.9722
40.7388,-74.0088
40.7441,-73.9256
40.7219,-74.0042
40.6868,-74.1933
40.7338,-73.9897
40.7246,-73.9484
40.7117,-74.007
40.7632,-73.9608
40.7306,-73.9862
40.7386,-73.9845
40.7337,-74.0015
40.751,-73.969
40.7768,-73.9491
40.7477,-73.9906
40.7488,-73.9868
40.7333,-73.9759
40.6718,-73.9917
40.7483,-73.9963
40.6702,-73.9528
40.7215,-74.0025
40.7714,-73.8661
40.7481,-73.989
40.7303,-73.9917
40.7427,-73.9957
40.7454,-73.9825
40.7517,-73.9687
40.7657,-73.9551
40.7709,-73.8658
40.6873,-73.9607
40.7708,-73.9563
40.6933,-73.972
40.7647,-73.9696
40.7225,-74.0039
40.7368,-73.9846
40.7283,-74.0009
40.6862,-73.9634
40.7344,-73.9755
40.7302,-73.9939
40.7514,-73.9926
40.7167,-74.0055
40.7227,-74.0017
40.7738,-73.9456
40.7717,-73.9809
40.7171,-74.0048
40.7711,-73.948
40.723,-73.9959
40.7296,-73.9864
40.7562,-73.9714
40.7649,-73.9534
40.7439,-73.9758
40.7219,-74.0002
40.7111,-74.0057
40.7277,-73.991
40.7091,-74.0131
40.775,-73.9829
40.7731,-73.9462
40.7665,-73.9782
40.754,-73.9818
40.7439,-73.9855
40.7335,-73.9762
40.7733,-73.9788
40.7362,-73.9983
40.7369,-73.9956
40.7373,-73.9904
40.7243,-73.9935
40.749,-73.9862
40.7541,-73.9921
40.7312,-74.0067
40.7533,-73.9801
40.7685,-73.8626
40.7331,-73.9983
40.776,-73.9815
40.7867,-73.9747
40.771,-73.9618
40.7649,-73.9628
40.6879,-73.8088
40.7171,-73.9905
40.6833,-73.9938
40.6437,-73.9712
40.7738,-73.8714
40.7076,-74.0064
40.7898,-73.9661
40.746,-74.0053
40.7309,-74.0043
40.7613,-73.9997
40.8298,-73.8785
40.7166,-74.0066
40.7736,-73.9662
40.8038,-73.9381
40.6635,-73.9331
40.7259,-73.9887
40.6771,-73.9567
40.7561,-73.9726
40.6893,-73.9366
40.7428,-73.9984
40.7411,-73.9789
40.7389,-73.9831
40.7326,-73.9857
40.7217,-73.9988
40.7674,-73.9528
40.7499,-74.0054
40.7368,-73.9906
40.7792,-73.947
40.7413,-73.9997
40.6887,-73.985
40.7784,-73.9508
40.7387,-73.9854
40.7175,-74.0133
40.7769,-73.9755
40.7189,-73.9508
40.6588,-73.9756
40.6117,-73.9684
40.733,-74.007
40.6356,-74.0327
40.7747,-73.9912
40.7511,-73.9833
40.7651,-73.9749
40.7204,-73.996
40.7733,-73.9198
40.784,-73.9809
40.7296,-73.9933
40.7641,-73.9859
40.7412,-73.9849
40.738,-73.9906
40.7248,-74.011
40.7349,-73.9581
40.7612,-73.9932
40.7435,-73.9864
40.791,-73.9763
40.7249,-74.0077
40.7471,-73.9897
40.7437,-73.983
40.7383,-73.997
40.7223,-74.0027
40.7654,-73.9776
40.7654,-73.968
40.7457,-73.9531
40.7767,-73.9756
40.7143,-73.9879
40.7691,-73.9654
40.7218,-74.0042
40.8047,-73.9539
40.7491,-74.0068
40.7856,-73.9722
40.7389,-73.8489
40.7198,-73.983
40.7282,-73.9522
40.7739,-73.9484
40.7605,-74.0028
40.7442,-73.9848
40.7561,-73.9835
40.7632,-73.9805
40.7705,-74.0252
40.7544,-73.9801
40.7253,-73.9924
40.7906,-73.9766
40.7624,-73.9968
40.7462,-73.9505
40.753,-73.9701
40.7927,-73.9752
40.7847,-73.9809
40.805,-73.9508
40.7228,-73.9932
40.7407,-73.9973
40.7687,-73.9853
40.7222,-74.0117
40.7452,-74.0076
40.7189,-74.0025
40.9221,-73.8715
40.7439,-74.001
40.737,-74.0091
40.7674,-73.9907
40.7537,-73.9848
40.7139,-73.9618
40.7197,-74.0043
40.7735,-73.9546
40.7216,-73.9955
40.7189,-74.0109
40.7422,-74.0007
40.7563,-73.9788
40.6896,-73.9947
40.7407,-74.0067
40.7362,-73.9977
40.7372,-74.0038
40.7121,-73.9663
40.7382,-74.0088
40.7637,-73.9735
40.7612,-73.9995
40.7438,-74.0063
40.7364,-73.9965
40.7268,-73.9944
40.7609,-73.9794
40.781,-73.9812
40.764,-73.9705
40.7134,-74.0079
40.7685,-73.9846
40.7655,-73.9547
40.7203,-73.9961
40.7642,-73.981
40.7764,-73.9482
40.7109,-74.0089
40.7367,-73.9931
40.7039,-74.0099
40.7487,-74.0035
40.7738,-73.982
40.7591,-73.9646
40.7488,-73.9922
40.7424,-73.9974
40.7708,-73.963
40.7773,-73.9504
40.703,-74.0115
40.71,-74.0115
40.7668,-73.9891
40.7422,-73.9989
40.7565,-73.9766
40.7603,-73.9951
40.7609,-73.9722
40.7728,-73.8861
40.7573,-73.9784
40.7873,-73.9682
40.7663,-73.9583
40.7806,-73.9759
40.758,-73.9621
40.6046,-74.0074
40.7354,-73.9919
40.7343,-73.955
40.7455,-73.9804
40.7186,-74.0029
40.75,-73.984
40.7452,-73.9911
40.7734,-73.9835
40.7325,-73.9968
40.698,-73.9304
40.7414,-74.0005
40.7745,-73.9637
40.7158,-74.011
40.7772,-73.9789
40.7772,-73.9789
40.7846,-73.9477
40.7167,-74.007
40.7347,-73.9902
40.7537,-73.9909
40.7383,-73.9859
40.7595,-73.9871
40.7512,-74.0062
40.7645,-73.9729
40.7257,-73.9966
40.7567,-73.9666
40.7711,-73.9538
40.7802,-73.9474
40.7461,-73.9716
40.726,-73.9963
40.7197,-74.0102
40.7765,-73.9444
40.7479,-73.9879
40.719,-74.0087
40.757,-73.9721
40.7742,-73.9651
40.7511,-74.0063
40.7822,-73.9828
40.7792,-73.9586
40.726,-73.995
40.7199,-74.0032
40.7438,-73.995
40.7208,-73.9995
40.7751,-73.9632
40.7448,-73.9896
40.7028,-73.9907
40.7413,-73.9518
40.7045,-74.0095
40.7694,-73.9599
40.7707,-73.8655
40.7331,-73.9922
40.7664,-73.9795
40.788,-73.9749
40.7152,-74.0162
40.7598,-73.9743
40.7355,-74.009
40.7577,-73.9894
40.6915,-73.9935
40.7664,-73.9832
40.7107,-74.0053
40.7753,-73.9803
40.7052,-74.0166
40.7515,-74.0034
40.7382,-73.9311
40.6981,-73.9307
40.7349,-73.9883
40.7808,-73.951
40.759,-73.9931
40.7746,-73.9558
40.7583,-73.96
40.7157,-73.9859
40.771,-73.9638
40.7352,-73.9897
40.7203,-73.9996
40.7297,-73.9983
40.7759,-73.953
40.8161,-73.9376
40.7228,-73.9896
40.6206,-74.0081
40.6646,-73.9784
40.7629,-73.9602
40.6666,-73.7801
40.7797,-73.9554
40.7563,-73.9816
40.7291,-74.0009
40.72,-74.0054
40.7396,-73.999
40.748,-73.9952
40.7671,-73.9606
40.725,-73.5934
40.7753,-73.9904
40.74,-74.0061
40.7601,-73.974
40.6432,-73.7896
40.77,-73.9587
40.7541,-73.9705
40.7635,-73.975
40.7413,-73.9967
40.72,-74.0002
40.6846,-73.9864
40.7434,-73.9746
40.7542,-73.9883
40.7718,-73.9827
40.7594,-73.9732
40.7553,-74.0027
40.7677,-73.8615
40.7674,-73.9844
40.7743,-73.9532
40.7829,-73.9785
40.7758,-74.0263
40.7575,-73.9748
40.7997,-73.9522
40.7589,-73.9818
40.7589,-73.9818
40.7521,-73.9476
40.7853,-73.5468
40.7725,-73.9528
40.7358,-73.9972
40.882,-73.8962
40.715,-74.0134
40.7475,-74.0043
40.6932,-73.9488
40.7514,-73.9781
40.7812,-73.9477
40.765,-73.9552
40.7662,-73.9657
40.7258,-73.9924
40.746,-73.9823
40.7089,-73.9421
40.7695,-73.9597
40.7239,-73.9984
40.7873,-73.9812
40.8233,-73.9441
40.7355,-74.0032
40.7213,-73.9947
40.744,-73.9837
40.7512,-73.994
40.7747,-73.9484
40.7302,-73.9878
40.7295,-74.0038
40.7494,-73.9921
40.7854,-73.9789
40.7642,-73.9824
40.7189,-74.0049
40.7583,-73.96
40.7349,-74.003
40.7666,-73.9688
40.7375,-74.0092
40.7591,-73.9944
40.7402,-73.9844
40.774,-73.8716
40.7789,-73.951
40.7887,-73.9669
40.7475,-74.0057
40.7371,-73.9865
40.7598,-73.9961
40.7642,-73.9789
40.6916,-73.9597
40.7403,-74.0078
40.7259,-73.956
40.7246,-73.9916
40.7646,-73.9736
40.7551,-73.9683
40.7249,-74.0081
40.7279,-73.9841
40.7482,-73.9938
40.7337,-74.0025
40.7519,-73.995
40.7744,-73.9808
40.7572,-73.9694
40.6789,-74.0161
40.7501,-73.9943
40.6449,-73.7823
40.7782,-73.9626
40.719,-73.9898
40.746,-74.0001
40.7186,-74.0003
40.7795,-73.9878
40.7072,-73.9684
40.7273,-73.9796
40.7893,-73.9749
40.7585,-73.9864
40.7192,-73.9998
40.7376,-74.003
40.7715,-73.9807
40.7756,-73.9802
40.7781,-73.9589
40.752,-73.9899
40.7347,-73.9892
40.7234,-73.9848
40.7754,-73.9504
40.7221,-74.004
40.7484,-74.0018
40.7588,-73.9779
40.7243,-73.9967
40.7864,-73.9719
40.6538,-74.0036
40.7217,-73.9945
40.7607,-73.9591
40.7715,-73.9614
40.7875,-73.9714
40.7782,-73.9828
40.7816,-73.9812
40.8083,-73.9428
40.736,-73.9958
40.7715,-73.9881
40.7261,-73.9962
40.7791,-73.9586
40.7539,-73.987
40.7665,-73.9531
40.7621,-73.9753
40.7688,-73.9697
40.802,-73.9683
40.7443,-74.0066
40.7131,-73.9555
40.7243,-74.0053
40.7743,-73.9453
40.7575,-73.9817
40.8063,-73.9636
40.5992,-73.969
40.7506,-73.9984
40.7921,-73.9772
40.7644,-73.9737
40.7216,-73.9946
40.752,-73.9952
40.6727,-73.9813
40.7002,-73.9573
40.7388,-74.0001
40.746,-74.0075
40.7547,-73.9643
40.7731,-73.9603
40.7325,-73.9817
40.646,-73.7768
40.6463,-73.7903
40.7536,-73.9886
40.744,-73.9719
40.7437,-73.959
40.7446,-73.9967
40.7589,-73.9935
40.7301,-73.9554
40.7254,-73.9951
40.547,-74.2995
40.7519,-73.9735
40.74,-74.0061
40.7722,-73.9609
40.7024,-73.9934
40.7424,-73.9746
40.7408,-73.9981
40.7566,-73.9842
40.7464,-73.9952
40.7821,-73.9558
40.7271,-74.0018
40.7421,-74.004
40.7256,-73.9988
40.7726,-73.9585
40.7684,-73.9847
40.7146,-74.036
40.7325,-73.977
40.77,-73.8647
40.765,-73.9609
40.7206,-73.9972
40.7194,-74.0069
40.72,-73.9865
40.7594,-73.973
40.7594,-73.9879
40.7685,-73.9679
40.7166,-74.01
40.7157,-74.0041
40.7436,-73.996
40.7641,-73.9784
40.7724,-73.9589
40.7787,-73.988
40.7076,-74.007
40.6948,-74.1779
40.6449,-73.782
40.764,-73.9708
40.7513,-73.9825
40.8114,-73.6233
40.7571,-73.9786
40.7469,-74.002
40.7535,-73.973
40.7394,-73.9941
40.7773,-73.9491
40.7581,-73.9741
40.7635,-73.9806
40.7333,-73.9899
40.7187,-73.9546
40.7316,-73.9885
40.7528,-73.9397
40.6442,-74.0164
40.751,-73.991
40.7739,-73.8736
40.6768,-73.9481
40.768,-73.9824
40.6435,-73.7898
40.7568,-73.9927
40.6462,-73.7769
40.7134,-73.9779
40.6847,-73.9792
40.7454,-74.0078
40.7738,-73.8722
40.7738,-73.8722
40.7673,-73.9899
40.6847,-73.979
40.761,-73.987
40.7174,-74.0036
40.7649,-73.9917
40.7709,-73.9592
40.7608,-73.9668
40.7938,-73.9431
40.7661,-73.9832
40.7109,-74.0056
40.7506,-73.9699
40.7247,-73.9919
40.7358,-73.9874
40.7401,-74.0053
40.774,-73.9567
40.7113,-74.0054
40.6606,-73.9607
40.7557,-73.9783
40.78,-73.9588
40.6937,-73.955
40.7041,-73.9336
40.7756,-73.9627
40.6449,-73.7822
40.7508,-73.9861
40.771,-73.866
40.7977,-73.9737
40.7698,-73.9509
40.7664,-73.9684
40.7347,-74.0095
40.7759,-73.959
40.7767,-73.9491
40.7459,-73.9569
40.7646,-73.9834
40.7602,-73.9859
40.6449,-73.7822
40.774,-73.8724
40.7046,-74.0133
40.7214,-73.9979
40.7641,-73.9825
40.7663,-73.9917
40.7492,-73.9804
40.7739,-73.9487
40.7545,-73.9696
40.7831,-73.9571
40.721,-74.0042
40.7256,-74.0046
40.7412,-74.0019
40.7798,-73.9541
40.7441,-73.9839
40.7337,-74.0019
40.7685,-73.985
40.7615,-73.9696
40.7637,-73.9961
40.7312,-73.9915
40.7896,-73.9756
40.7747,-73.9643
40.6665,-73.9258
40.7381,-74.0081
40.7683,-73.9822
40.7592,-73.9957
40.7201,-73.963
40.6941,-73.9551
40.7823,-73.9827
40.7025,-73.9908
40.7605,-73.9702
40.749,-73.9938
40.7135,-73.9493
40.7037,-73.985
40.772,-73.9516
40.7563,-73.9905
40.7369,-73.9889
40.7498,-73.9838
40.7751,-73.9589
40.6843,-73.9999
40.712,-74.0081
40.7324,-73.9963
40.6449,-73.7824
40.7496,-73.988
40.7761,-73.9616
40.7218,-73.958
40.7629,-73.9745
40.7648,-73.962
40.7591,-73.9944
40.7439,-73.9758
40.7665,-73.9782
40.7507,-73.9945
40.7749,-73.9904
40.7128,-73.9776
40.7646,-73.9777
40.74,-74.0029
40.7687,-73.9603
40.6459,-73.7766
40.7423,-74.0006
40.7576,-73.9739
40.7913,-73.9519
40.7788,-73.9559
40.7442,-73.9806
40.7836,-73.9803
40.7559,-73.9728
40.7619,-73.9773
40.7141,-74.0147
40.7527,-73.9794
40.6432,-73.7898
40.7889,-73.9529
40.7473,-74.001
40.7391,-73.9797
40.76,-73.9841
40.7031,-73.9868
40.6448,-73.7823
40.7442,-73.9837
40.7607,-73.9854
40.7483,-73.989
40.7589,-73.9806
40.7316,-74.0061
40.7221,-73.9873
40.7417,-74.003
40.7411,-73.9961
40.7538,-73.9923
40.7662,-73.9641
40.7021,-73.9828
40.6567,-74.0084
40.6884,-73.92
40.7932,-73.9657
40.6467,-73.7896
40.7749,-73.9627
40.765,-73.9638
40.7407,-73.9786
40.7725,-73.967
40.7567,-73.9825
40.7151,-74.016
40.6859,-73.9594
40.7128,-73.9676
40.762,-73.9746
40.7513,-74.0035
40.7572,-73.9838
40.7136,-74.0117
40.7619,-73.9747
40.771,-73.866
40.7552,-73.9985
40.7538,-73.9722
40.7473,-73.9246
40.7928,-73.9717
40.7401,-73.9947
40.7393,-74.0099
40.7375,-74.0053
40.6999,-73.9676
40.7371,-73.9743
40.7653,-73.9976
40.7936,-73.9707
40.7163,-74.0045
40.6869,-73.9726
40.7525,-73.9874
40.7182,-74.0146
40.7469,-73.9739
40.7552,-73.975
40.7428,-73.9844
40.7218,-74.0044
40.7372,-73.979
40.7985,-73.9691
40.7463,-73.9815
40.7463,-73.9815
40.7338,-74.0063
40.7219,-74.0009
40.7644,-73.9831
40.7583,-73.9837
40.8099,-73.9406
40.7261,-73.9961
40.7194,-74.0016
40.7277,-73.98
40.7559,-73.9921
40.7669,-73.9865
40.7569,-73.9854
40.7538,-73.9722
40.7469,-73.9849
40.7281,-73.9902
40.7204,-73.9975
40.7035,-74.0099
40.7237,-73.9822
40.7613,-73.9994
40.7401,-73.9937
40.7264,-74.0057
40.7857,-73.969
40.6927,-73.9631
40.7175,-73.9983
40.7222,-73.9866
40.6997,-73.9296
40.645,-73.7821
40.7478,-74.0045
40.7563,-73.9932
40.7175,-74.0106
40.7519,-73.9774
40.7632,-73.9805
40.7528,-73.9871
40.72,-73.9998
40.7611,-73.9813
40.6968,-73.9971
40.7642,-73.9709
40.7232,-74.0062
40.7471,-73.9897
40.6449,-73.7821
40.765,-73.9916
40.7942,-73.9742
40.7521,-74.0048
40.7467,-73.9565
40.7653,-73.964
40.7687,-73.8673
40.7545,-73.9718
40.7806,-73.9815
40.7493,-74.0031
40.6539,-73.9607
40.7653,-73.9615
40.7732,-73.9449
40.7175,-73.9933
40.742,-73.9539
40.727,-73.9783
40.7551,-73.9926
40.7673,-73.9299
40.7416,-73.9991
40.7231,-73.9958
40.6956,-73.9703
40.664,-73.7707
40.7428,-73.9928
40.7504,-73.9736
40.7643,-73.9734
40.7613,-73.9754
40.714,-74.0094
40.7287,-73.959
40.7573,-73.9823
40.7227,-74.0036
40.7241,-74.0095
40.7265,-73.9917
40.7735,-73.9489
40.7637,-73.981
40.7257,-74.0054
40.7304,-74.0021
40.7227,-74.0013
40.7648,-73.9749
40.7127,-74.0095
40.7025,-73.9888
